Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	unique_id
prerank	Oxidative phosphorylation	0.4628282894391012	0.9956142394576627	0.5190133607399794	1.0	1.0	4/13	20.41%	dhap;h2o;nad;fad	Phosphatidylinositol phosphate metabolism
prerank	Aminosugar metabolism	0.42530428847169655	0.991619328191242	0.5235707121364093	1.0	1.0	15/23	46.25%	gam;h2o;nad;udp;ctp;acgam;idp;adp;coa;ac;itp;nh4;chtn;glu_L;pyr	Phosphatidylinositol phosphate metabolism
prerank	Vitamin B6 metabolism	0.45690394067095186	0.989551127387783	0.5041322314049587	1.0	1.0	4/13	14.35%	h2o;pydam;pydx;pydxn	Phosphatidylinositol phosphate metabolism
prerank	R group synthesis	0.5328048214808789	0.9828470404407362	0.5182567726737338	1.0	1.0	3/5	33.97%	h2o;fad;coa	Phosphatidylinositol phosphate metabolism
prerank	ROS detoxification	0.5410808013936801	0.9783483885206261	0.5090036014405762	1.0	1.0	2/5	16.27%	h2o;o2s	Phosphatidylinositol phosphate metabolism
prerank	Vitamin C metabolism	0.4775723449793116	0.9718247468050984	0.5666666666666667	1.0	1.0	3/9	16.27%	h2o;nadp;o2s	Phosphatidylinositol phosphate metabolism
prerank	Bile acid synthesis	0.4060997963009539	0.9655133649636407	0.5961923847695391	1.0	1.0	19/32	47.53%	h2o;nadp;nad;fad;amp;gchola;tchola;adp;CE5560;coa;chsterol;cholate;gmp;taur;HC02191;nh4;h2o2;ppa;xmp	Phosphatidylinositol phosphate metabolism
prerank	Valine, leucine, and isoleucine metabolism	0.4092972045598757	0.949028457639789	0.6044176706827309	1.0	1.0	13/23	44.82%	h2o;nad;4mop;val_L;fad;succ;adp;coa;hco3;co2;q10h2;glu_L;q10	Phosphatidylinositol phosphate metabolism
prerank	Lysine metabolism	0.4400315837980128	0.9406455046507934	0.6055612770339855	1.0	1.0	9/12	46.41%	h2o;nadp;nad;coa;lys_L;co2;nh4;glu_L;h2o2	Phosphatidylinositol phosphate metabolism
prerank	Fatty acid oxidation	0.3708508197751778	0.9371183117658572	0.707	1.0	1.0	45/96	40.99%	leuktrD4;dca;h2o;nadp;ttdca;strdnc;3hexdcrn;nad;eicostet;c5dc;c51crn;ocdca;but;3thexddcoacrn;for;fad;dag_hs;c10crn;3octdece1crn;3ttetddcoacrn;3deccrn;hdca;ddeccrn;amp;3ivcrn;arachd;succ;elaid;c8crn;octa;c81crn;crn;adp;coa;decdicrn;chsterol;hco3;clpnd;xolest2_hs;3bcrn;co2;arach;ptdca;ddece1crn;q10h2	Phosphatidylinositol phosphate metabolism
prerank	Transport, peroxisomal	0.3878724854811305	0.9368625931807747	0.653	1.0	1.0	18/39	38.92%	h2o;nadp;nad;asp_D;lac_L;o2s;fad;acald;amp;c8crn;gchola;crn;tchola;adp;coa;taur;lys_L;co2	Phosphatidylinositol phosphate metabolism
prerank	Triacylglycerol synthesis	0.44034125585989325	0.9364376333555469	0.6014418125643667	1.0	1.0	6/12	37.16%	h2o;1glyc_hs;dag_hs;coa;tag_hs;pglyc_hs	Phosphatidylinositol phosphate metabolism
prerank	Squalene and cholesterol synthesis	0.4611750523387155	0.9254965546900561	0.5976267529665588	1.0	1.0	5/8	38.92%	nadp;adp;coa;chsterol;co2	Phosphatidylinositol phosphate metabolism
prerank	Citric acid cycle	0.40006216391965477	0.9177745699799386	0.6509528585757272	1.0	1.0	13/21	46.25%	h2o;nadp;nad;fad;succ;adp;coa;cit;ac;co2;gdp;glu_L;pyr	Phosphatidylinositol phosphate metabolism
prerank	Tryptophan metabolism	0.4004524307585911	0.9166934139207115	0.6583166332665331	1.0	1.0	13/21	46.41%	h2o;nadp;nad;C02470;for;fad;coa;co2;q10h2;nh4;glu_L;q10;h2o2	Phosphatidylinositol phosphate metabolism
prerank	Starch and sucrose metabolism	0.3941260689624604	0.9117999730628004	0.6680040120361084	1.0	1.0	12/24	40.35%	h2o;nad;udp;malthx;malttr;maltttr;udpg;g1p;glc_D;strch2;glygn4;maltpt	Phosphatidylinositol phosphate metabolism
prerank	Transport, extracellular	0.3509803631393919	0.9112870037003726	0.834	1.0	1.0	90/371	24.40%	cysam;prostgi2;leuleu;txa2;pan4p;alaala;HC02203;retfa;gam;rib_D;lac_D;arab_L;cytd;leuktrD4;ach;dopa;leuktrA4;andrstrn;prgstrn;aprgstrn;ptth;dca;glygly;hista;HC02206;h2o;rbt;fe3;4nphsf;HC02202;sbt_D;dheas;pydam;paf_hs;ak2lgchol_hs;ttdca;estradiolglc;strdnc;cl;ins;nad;fe2;eicostet;ura;fol;nac;pydx;4mop;asp_D;pydxn;C02470;estrones;gal;val_L;lac_L;11_cis_retfa;3mlda;5mthf;o2s;9_cis_retfa;leugly;34dhphe;glypro;4nph;ocdca;but;prostgd2;HC02205;for;met_L;apnnox;appnn;his_L;Lcystin;fad;dag_hs;taxol;htaxol;dopasf;tolbutamide;4mtolbutamide;acald;fald;glyleu;csn;n2m2nmasn;hdca;xylt;chol;ahcys	Phosphatidylinositol phosphate metabolism
prerank	Ubiquinone synthesis	0.420394827781156	0.9043149367251005	0.662217659137577	1.0	1.0	5/13	25.20%	h2o;nadp;nad;ahcys;amp	Phosphatidylinositol phosphate metabolism
prerank	Tyrosine metabolism	0.3777249826652444	0.8945660433764153	0.72	1.0	1.0	20/35	46.41%	dopa;h2o;nadp;nad;34dhphe;for;dopasf;fald;ahcys;triodthy;co2;ascb_L;dhdascb;tyr_L;i;nh4;nrpphrsf;glu_L;mepi;h2o2	Phosphatidylinositol phosphate metabolism
prerank	Pyrimidine catabolism	0.3696086849290724	0.8863918784115058	0.7467467467467468	1.0	1.0	10/36	26.63%	cytd;h2o;nadp;nad;ura;cmp;ctp;csn;dtmp;dttp	Phosphatidylinositol phosphate metabolism
prerank	Propanoate metabolism	0.4007928710464225	0.8849976054362694	0.6825075834175935	1.0	1.0	8/16	38.92%	h2o;nad;fad;amp;adp;coa;acetone;co2	Phosphatidylinositol phosphate metabolism
prerank	Sphingolipid metabolism	0.3705603094630632	0.8821213146970457	0.779	1.0	1.0	22/37	50.56%	h2o;nadp;nad;cmp;gal;udp;fad;dag_hs;hdca;ahcys;udpg;glc_D;adp;coa;spc_hs;co2;gdp;sphs1p;galside_hs;udpgal;crm_hs;digalsgalside_hs	Phosphatidylinositol phosphate metabolism
prerank	Fatty acid synthesis	0.39998432826558117	0.867137333374021	0.7232960325534079	1.0	1.0	3/14	11.48%	h2o;nadp;nad	Phosphatidylinositol phosphate metabolism
prerank	Inositol phosphate metabolism	0.4329706198311747	0.8659294256303294	0.7011866235167206	1.0	1.0	4/8	34.77%	h2o;dag_hs;adp;inost	Phosphatidylinositol phosphate metabolism
prerank	Methionine and cysteine metabolism	0.3552952560521265	0.8495979842680792	0.796	1.0	1.0	8/34	24.40%	so3;h2o;nadp;nad;5mthf;met_L;Lcystin;ahcys	Phosphatidylinositol phosphate metabolism
prerank	Glycine, serine, alanine and threonine metabolism	0.35935682688740583	0.8418230251259275	0.7887887887887888	1.0	1.0	15/26	46.41%	h2o;nadp;nad;met_L;fad;fald;chol;ahcys;coa;co2;sarcs;nh4;glu_L;pyr;h2o2	Phosphatidylinositol phosphate metabolism
prerank	Androgen and estrogen synthesis and metabolism	0.4803378257927849	0.8395904860728445	0.7338217338217338	1.0	1.0	1/4	8.29%	h2o	Phosphatidylinositol phosphate metabolism
prerank	Arginine and Proline Metabolism	0.3480408382832677	0.8169012138870092	0.8335005015045135	1.0	1.0	6/27	20.41%	h2o;nadp;nad;for;met_L;fad	Phosphatidylinositol phosphate metabolism
prerank	Phenylalanine metabolism	0.36031607848068864	0.8025686032606563	0.8087934560327198	1.0	1.0	10/16	49.60%	h2o;nadp;nad;amp;coa;co2;tyr_L;nh4;h2o2;pheacgln	Phosphatidylinositol phosphate metabolism
prerank	Purine catabolism	0.3388804076054932	0.7941507185638297	0.8587174348697395	1.0	1.0	14/29	46.41%	h2o;ins;nad;imp;amp;gua;idp;adp;gmp;itp;ade;nh4;hxan;h2o2	Phosphatidylinositol phosphate metabolism
prerank	Transport, mitochondrial	0.30604655810138115	0.7712902472820646	0.967	1.0	1.0	46/100	48.01%	cytd;dhap;so3;ptth;h2o;fe2;fol;4mop;val_L;lac_L;o2s;but;for;his_L;acald;fald;dtmp;chol;ahcys;asn_L;dttp;succ;c8crn;crn;adp;coa;tcynt;chsterol;cit;hco3;ac;acetone;lys_L;co2;tyr_L;q10h2;gdp;sarcs;nh4;glu_L;q10;pyr;h2o2;ppa;ps_hs;ala_B	Phosphatidylinositol phosphate metabolism
prerank	Pyrimidine synthesis	0.32869047005586	0.7653042749903386	0.8883299798792756	1.0	1.0	13/26	47.85%	h2o;ctp;dtmp;dttp;adp;hco3;co2;q10h2;glu_L;q10;orot;pyr;duri	Phosphatidylinositol phosphate metabolism
prerank	Glutamate metabolism	0.3319127928591936	0.7610462050380145	0.8776328986960883	1.0	1.0	10/20	46.25%	h2o;nadp;nad;succ;adp;hco3;co2;nh4;glu_L;pyr	Phosphatidylinositol phosphate metabolism
prerank	Transport, lysosomal	0.3201037882513451	0.7584098252338275	0.9168336673346693	1.0	1.0	12/33	34.61%	h2o;gal;udp;fald;n2m2nmasn;hdca;acgam;arachd;glc_D;adp;coa;chsterol	Phosphatidylinositol phosphate metabolism
prerank	Glycosphingolipid metabolism	0.4083601286173633	0.7483910528056501	0.8316151202749141	1.0	1.0	5/5	59.49%	udp;galside_hs;udpgal;crm_hs;h	Phosphatidylinositol phosphate metabolism
prerank	Nucleotide interconversion	0.30483051172552955	0.7467554642245658	0.955	1.0	1.0	24/52	47.85%	cytd;h2o;nadp;nad;ura;cmp;udp;imp;ctp;dtmp;amp;dttp;idp;adp;gmp;itp;ade;gdp;nh4;glu_L;hxan;h2o2;xmp;duri	Phosphatidylinositol phosphate metabolism
prerank	D-alanine metabolism	0.38099155715566324	0.7447898795843451	0.8296213808463252	1.0	1.0	6/7	59.49%	h2o;nh4;pyr;h2o2;o2;h	Phosphatidylinositol phosphate metabolism
prerank	O-glycan synthesis	0.4507204479453437	0.7274530919577188	0.8573333333333333	1.0	1.0	1/3	15.79%	udp	Phosphatidylinositol phosphate metabolism
prerank	Biotin metabolism	0.3429402036769621	0.6893801998151542	0.8906752411575563	1.0	1.0	4/8	44.18%	h2o;amp;lys_L;btn	Phosphatidylinositol phosphate metabolism
prerank	Thiamine metabolism	0.3295795427453241	0.6763363333481911	0.9033297529538131	1.0	1.0	7/9	59.49%	h2o;amp;adp;thm;thmmp;thmtp;h	Phosphatidylinositol phosphate metabolism
prerank	C5-branched dibasic acid metabolism	0.341140675347342	0.6506044655095424	0.9302587176602924	1.0	1.0	3/6	41.95%	adp;coa;gdp	Phosphatidylinositol phosphate metabolism
prerank	beta-Alanine metabolism	0.28499760982727057	0.6427085836553438	0.9608040201005025	1.0	1.0	9/19	48.01%	h2o;nad;his_L;amp;co2;nh4;glu_L;h2o2;ala_B	Phosphatidylinositol phosphate metabolism
prerank	Urea cycle	0.2663500645682023	0.6337499091370008	0.975975975975976	1.0	1.0	13/32	48.33%	h2o;nadp;nad;fad;ahcys;adp;co2;sarcs;nh4;glu_L;pyr;h2o2;creat	Phosphatidylinositol phosphate metabolism
prerank	Alanine and aspartate metabolism	0.262165706358355	0.610450930666274	0.9678714859437751	1.0	1.0	11/23	50.24%	h2o;asp_D;amp;asn_L;coa;ac;nh4;glu_L;pyr;h2o2;fum	Phosphatidylinositol phosphate metabolism
prerank	Purine synthesis	0.26486949866704845	0.605421844853381	0.9668341708542714	1.0	1.0	4/20	25.20%	h2o;ins;imp;amp	Phosphatidylinositol phosphate metabolism
prerank	Glutathione metabolism	0.27224654482451954	0.6048797566021875	0.9656565656565657	0.9924415850623122	1.0	2/16	11.48%	h2o;nad	Phosphatidylinositol phosphate metabolism
prerank	Blood group synthesis	0.24021772312788128	0.5560692605196721	0.9839357429718876	0.9951611999475138	1.0	2/21	15.79%	cmp;udp	Phosphatidylinositol phosphate metabolism
prerank	Transport, golgi apparatus	0.13707352676419648	0.33038043240082415	1.0	0.9999517694580092	1.0	29/35	82.93%	h2o;cmp;chol;glc_D;gmp;gdp;galside_hs;udpgal;crm_hs;digalsgalside_hs;ump;h;galfucgalacglcgal14acglcgalgluside_hs;man;fucacgalfucgalacglcgalgluside_hs;galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs;fucacngal14acglcgalgluside_hs;fuc14galacglcgalgluside_hs;pi;fucfucfucgalacglcgal14acglcgalgluside_hs;pchol_hs;acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs;fucgalfucgalacglcgalgluside_hs;fuc13galacglcgal14acglcgalgluside_hs;galfuc12gal14acglcgalgluside_hs;galacglcgalgbside_hs;fucgalgbside_hs;galgalgalthcrm_hs;fucgal14acglcgalgluside_hs	Phosphatidylinositol phosphate metabolism
prerank	Vitamin B6 metabolism	0.7368972284542458	1.5366773880997742	0.007164790174002047	0.4120253922625465	0.21	6/13	11.48%	pydx;pydx5p;pydxn;nh4;pydam;h2o	Vitamin B6 metabolism
prerank	Cholesterol metabolism	0.6774222310203994	1.4641261802265393	0.015120967741935484	0.5732303269852677	0.42	8/17	18.18%	chsterol;xolest2_hs;nad;h2o;fad;adp;coa;nadp	Vitamin B6 metabolism
prerank	Folate metabolism	0.6842112765623952	1.4562849341329573	0.016177957532861477	0.41580229169161975	0.445	8/15	20.26%	5mthf;nad;nh4;fol;h2o;adp;nadp;thf	Vitamin B6 metabolism
prerank	D-alanine metabolism	0.7517672949846964	1.437932556233766	0.04823151125401929	0.3880764163372859	0.516	4/7	13.08%	nh4;ala_D;h2o;pyr	Vitamin B6 metabolism
prerank	Vitamin A metabolism	0.6480623615759429	1.4270447229139804	0.01905717151454363	0.3520756976883459	0.55	13/21	22.49%	retinol_cis_11;retfa;retinol_9_cis;nad;9_cis_retfa;h2o;retn;retinol;coa;nadp;Rtotal;13_cis_retnglc;caro	Vitamin B6 metabolism
prerank	Fatty acid synthesis	0.672176413211528	1.4124338637093439	0.028513238289205704	0.3447279115263305	0.586	7/14	18.18%	nad;CE2250;malcoa;arachcoa;h2o;coa;nadp	Vitamin B6 metabolism
prerank	Lysine metabolism	0.6805080873749358	1.4057744865194899	0.04016477857878476	0.317995311671201	0.611	5/12	18.18%	nad;nh4;h2o;coa;nadp	Vitamin B6 metabolism
prerank	Pyruvate metabolism	0.6422580721451073	1.4045792051175183	0.023	0.28236615163492634	0.617	9/20	18.18%	lac_D;nad;lac_L;h2o;pyr;mthgxl;adp;coa;nadp	Vitamin B6 metabolism
prerank	Eicosanoid metabolism	0.6167221544917386	1.3822758568181908	0.009	0.3093623986904619	0.671	14/28	21.37%	prostge1;HC02204;leuktrB4;gly;nad;leuktrD4;HC02202;h2o;prostgi2;leuktrA4;HC02203;nadp;HC02207;prostgh2	Vitamin B6 metabolism
prerank	Pentose phosphate pathway	0.6172993539289896	1.3606570562870657	0.028056112224448898	0.3532087675170679	0.74	11/22	21.53%	gly;nad;phe_L;ump;h2o;glyphe;arab_L;rib_D;adp;nadp;acald	Vitamin B6 metabolism
prerank	Glycine, serine, alanine and threonine metabolism	0.6014031826408184	1.3526069409183687	0.02613065326633166	0.3484423828656671	0.76	13/26	23.92%	gly;nad;nh4;h2o;pyr;mthgxl;chol;fad;coa;nadp;thf;ala_L;sarcs	Vitamin B6 metabolism
prerank	Phenylalanine metabolism	0.6330428265592599	1.3491823444345394	0.049494949494949494	0.33210963388829	0.769	7/16	18.82%	nad;nh4;phe_L;h2o;coa;nadp;tyr_L	Vitamin B6 metabolism
prerank	CoA catabolism	0.6602574080602629	1.3448908718750048	0.07464212678936605	0.3205082137888462	0.782	8/11	28.39%	pan4p;cysam;h2o;ptth;adp;coa;pnto_R;dpcoa	Vitamin B6 metabolism
prerank	Transport, nuclear	0.5873647817605219	1.318403808741608	0.04004004004004004	0.38171209554608765	0.865	11/27	21.85%	idp;nad;nh4;ach;dgtp;itp;h2o;chol;coa;4abut;cytd	Vitamin B6 metabolism
prerank	Bile acid synthesis	0.5773626729388519	1.3146826059592454	0.036	0.36800734618916436	0.872	13/32	18.66%	HC02191;chsterol;gly;HC02192;nad;nh4;CE5560;h2o;fad;adp;coa;nadp;cholate	Vitamin B6 metabolism
prerank	Pyrimidine catabolism	0.5634475173237046	1.2945748375641541	0.035	0.4135704874835309	0.907	20/36	34.93%	cmp;nad;nh4;dgtp;dgmp;ump;h2o;ura;pyr;dcmp;csn;adp;nadp;ala_L;cytd;dtmp;ala_B;duri;dttp;h	Vitamin B6 metabolism
prerank	Squalene and cholesterol synthesis	0.6576162210507588	1.2904528617653348	0.1316916488222698	0.4036031085089444	0.913	4/8	18.18%	chsterol;adp;coa;nadp	Vitamin B6 metabolism
prerank	Glycolysis/gluconeogenesis	0.5559096992740903	1.2782322080215454	0.055	0.42289828455836365	0.934	12/32	21.53%	idp;nad;dgtp;lac_L;itp;h2o;pyr;fad;adp;coa;nadp;acald	Vitamin B6 metabolism
prerank	Vitamin B2 metabolism	0.6095582623005014	1.2766222381715178	0.1051567239635996	0.4057907975112052	0.936	9/14	34.93%	fmn;ribflv;nad;h2o;fad;adp;fe3;fe2;h	Vitamin B6 metabolism
prerank	Histidine metabolism	0.5955259817177596	1.258830314484104	0.1319796954314721	0.44524493951371424	0.962	6/15	20.26%	hista;nad;nh4;h2o;coa;thf	Vitamin B6 metabolism
prerank	Taurine and hypotaurine metabolism	0.6230367963996145	1.2451805021134548	0.16752843846949328	0.4738292011019284	0.972	3/9	11.48%	cysam;nad;h2o	Vitamin B6 metabolism
prerank	Dietary fiber binding	0.6090008436845383	1.2405611670681924	0.16804979253112035	0.46956848397739526	0.973	7/11	29.35%	psylchol;gltcho;psyltchol;glgchlo;bglc;tchola;gumtchol	Vitamin B6 metabolism
prerank	NAD metabolism	0.5623676496401459	1.2361646168565066	0.13026052104208416	0.46442427366984856	0.974	12/20	37.96%	nad;nh4;h2o;nac;adp;nadp;adprbp;prpp;gln_L;ahcys;h;1mncam	Vitamin B6 metabolism
prerank	Fructose and mannose metabolism	0.5623348415351116	1.2341161740402007	0.1350806451612903	0.4528416576835549	0.976	7/20	18.18%	idp;sbt_D;nad;itp;h2o;adp;nadp	Vitamin B6 metabolism
